artist,title,genre,url,region
LeBaron James,LeBaron James Edits 4,electronic,https://lebaronjames.bandcamp.com/album/lebaron-james-edits-4,ontario
Gastronomic Error,"8-Way Noise Attack w/ Haruspex, Atrofia Cerebral, Oksennus, 7M$, Deche-Charge, Disleksick & Mankind's Devastation",punk,https://gastronomicerror.bandcamp.com/album/8-way-noise-attack-w-haruspex-atrofia-cerebral-oksennus-7m-deche-charge-disleksick-mankinds-devastation,ontario
"Samples, Tones, IR's & Presets",FMToneBell,alternative,https://samplestonesirspresets.bandcamp.com/album/fmtonebell,ontario
"Samples, Tones, IR's & Presets",BellLamp Samples,alternative,https://samplestonesirspresets.bandcamp.com/album/belllamp-samples,ontario
BLUE,2020 VISION,punk,https://itcantallbeblue.bandcamp.com/album/2020-vision,ontario
Alex Pangman,Alex Pangman Live in Montreal,jazz,https://alexpangman.bandcamp.com/album/alex-pangman-live-in-montreal,ontario
Jason Campbell,Zdref,electronic,https://jc666.bandcamp.com/album/zdref,ontario
Reazhun,KING,hip-hop/rap,https://reazhun.bandcamp.com/album/king,ontario
Tasty Creem,4Directions,hip-hop/rap,https://tastycreem.bandcamp.com/album/4directions-2,ontario
Tasty Creem,Midi Labs 2001,hip-hop/rap,https://tastycreem.bandcamp.com/album/midi-labs-2001,ontario
Tasty Creem,Pre Records 2003,hip-hop/rap,https://tastycreem.bandcamp.com/album/pre-records-2003,ontario
Alex Pangman,Can't Stop Me From Dreaming,jazz,https://alexpangman.bandcamp.com/album/cant-stop-me-from-dreaming,ontario
Tasty Creem,Random Bits,hip-hop/rap,https://tastycreem.bandcamp.com/album/random-bits,ontario
Cadence Weapon,Afterparty Babies,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/afterparty-babies,ontario
Tasty Creem,Collaborations,hip-hop/rap,https://tastycreem.bandcamp.com/album/collaborations,ontario
Sushi + Kash,Not Mixed,electronic,https://sushikash.bandcamp.com/album/not-mixed,ontario
Bill Dyan,"Hold a Guitar, Not a Gun",rock,https://billdyan.bandcamp.com/album/hold-a-guitar-not-a-gun,ontario
Alex Pangman,They Say,jazz,https://alexpangman.bandcamp.com/album/they-say,ontario
Tasty Creem,Instrumental Mixtape,hip-hop/rap,https://tastycreem.bandcamp.com/album/instrumental-mixtape,ontario
Tasty Creem,4Directions Mixtape (B2),hip-hop/rap,https://tastycreem.bandcamp.com/album/4directions-mixtape-b2,ontario
Tasty Creem,4Directions Mixtape (A1),hip-hop/rap,https://tastycreem.bandcamp.com/album/4directions-mixtape-a1,ontario
Allister Thompson,Goodnight from Horizon Rock,alternative,https://thegatelessgate.bandcamp.com/album/goodnight-from-horizon-rock,ontario
Tasty Creem,Even More Instrumentals,hip-hop/rap,https://tastycreem.bandcamp.com/album/even-more-instrumentals,ontario
Tasty Creem,More Instrumentals,hip-hop/rap,https://tastycreem.bandcamp.com/album/more-instrumentals,ontario
Cadence Weapon,Cadence Weapon,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/cadence-weapon,ontario
Cadence Weapon,Hope In Dirt City,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/hope-in-dirt-city,ontario
Wayne Kennedy,Death To All My Fears,acoustic,https://waynekennedy.bandcamp.com/album/death-to-all-my-fears,ontario
Ehmit,The Way Forward,electronic,https://ehmit.bandcamp.com/album/the-way-forward,ontario
gesumm,Isolation: Dread,experimental,https://gesumm.bandcamp.com/album/isolation-dread,ontario
Wormb,Scattered About In The Obscene Postures of Brutal Death,experimental,https://wormb.bandcamp.com/album/scattered-about-in-the-obscene-postures-of-brutal-death,ontario
Secretum Omega,The Owls Are Not What They Seem,electronic,https://jc666.bandcamp.com/album/the-owls-are-not-what-they-seem,ontario
Craig Mainprize,Freshwater Man,experimental,https://themainprize.bandcamp.com/album/freshwater-man,ontario
Cadence Weapon,Breaking Kayfabe,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/breaking-kayfabe,ontario
Graveyard Aura,Untitled 05-07-2020,electronic,https://jc666.bandcamp.com/album/untitled-05-07-2020,ontario
Tom Altobelli,Home Sessions Vol. 2,jazz,https://tomaltobellibass.bandcamp.com/album/home-sessions-vol-2,ontario
Alex Pangman,Alex Pangman's Christmas Gift,jazz,https://alexpangman.bandcamp.com/album/alex-pangmans-christmas-gift,ontario
Antistatic,DZKYIN - Horror TV Show,electronic,https://antistatic.bandcamp.com/album/dzkyin-horror-tv-show,ontario
Xen0art,Quarantined,electronic,https://xen0art.bandcamp.com/album/quarantined,ontario
angels of Chaos,Whether Dust or Snow,experimental,https://gwbcorporationation.bandcamp.com/album/whether-dust-or-snow,ontario
Sam Kaiser,Head in the Clouds,acoustic,https://samkaiser.bandcamp.com/album/head-in-the-clouds,ontario
MiLKCRATE,Lee Ricks x NemTwo - Swarm (MiLKCRATE Remix) [FREE D.L],hip-hop/rap,https://milkcrate6ix.bandcamp.com/album/lee-ricks-x-nemtwo-swarm-milkcrate-remix-free-d-l,ontario
Bedouin SoundCloud,with the family,hip-hop/rap,https://bedouinsoundcloud.bandcamp.com/album/with-the-family,ontario
wavcat,I. SINCE IT'S SOMETHING I CREATED / WILDFIRE,r&b/soul,https://wavcat.bandcamp.com/album/i-since-its-something-i-created-wildfire,ontario
"Samples, Tones, IR's & Presets",Zoom H1 Session (January-May 2020),alternative,https://samplestonesirspresets.bandcamp.com/album/zoom-h1-session-january-may-2020,ontario
mov,When The World Shut Down,electronic,https://movisme.bandcamp.com/album/when-the-world-shut-down,ontario
"Samples, Tones, IR's & Presets",Si6Ma - HardCockRock JH,alternative,https://samplestonesirspresets.bandcamp.com/album/si6ma-hardcockrock-jh,ontario
"Samples, Tones, IR's & Presets",Si6ma - SignalRock JD,alternative,https://samplestonesirspresets.bandcamp.com/album/si6ma-signalrock-jd,ontario
"Samples, Tones, IR's & Presets",Fruity Convolver IR's,alternative,https://samplestonesirspresets.bandcamp.com/album/fruity-convolver-irs,ontario
Dun-Dun Man,10-->10-->10-->10-->10-->10-->13-->13-->13-->9-->9-->9-->9-->9-->9-->9-->9-->9-->9-->9-->9-->9 (Pandemo No. 3),blues,https://kunudusuvuntu.bandcamp.com/album/10-10-10-10-10-10-13-13-13-9-9-9-9-9-9-9-9-9-9-9-9-9-pandemo-no-3,ontario
gran mountain,Don't Feel Like Plugging In Today,electronic,https://granmountain.bandcamp.com/album/dont-feel-like-plugging-in-today,ontario
Mel Vines,Coming Home,rock,https://melvines.bandcamp.com/album/coming-home,ontario
Fojeba,Souvenirs,world,https://fojeba.bandcamp.com/album/souvenirs,ontario
"Samples, Tones, IR's & Presets",Cedric Stoquer Bleeper - Sounds for Game OST Vol. 1,alternative,https://samplestonesirspresets.bandcamp.com/album/cedric-stoquer-bleeper-sounds-for-game-ost-vol-1,ontario
"Samples, Tones, IR's & Presets",U-HE Tyrell-N6 - BAS HardRubber JD,alternative,https://samplestonesirspresets.bandcamp.com/album/u-he-tyrell-n6-bas-hardrubber-jd,ontario
"Samples, Tones, IR's & Presets",Charlatan - LED Joelios JD,alternative,https://samplestonesirspresets.bandcamp.com/album/charlatan-led-joelios-jd,ontario
"Samples, Tones, IR's & Presets",Charlatan - LED Joelios 2 JD,alternative,https://samplestonesirspresets.bandcamp.com/album/charlatan-led-joelios-2-jd,ontario
Arlene Bishop,The Cabana Room Bootleg 1992: Thank you Jimmy Scopes,acoustic,https://arlenebishop.bandcamp.com/album/the-cabana-room-bootleg-1992-thank-you-jimmy-scopes,ontario
Yume,Fever Scheme,punk,https://nofuneralsound.bandcamp.com/album/fever-scheme,ontario
Ben Oginz,Liquid Calm / Qualsiasi Colore che ti Piace,electronic,https://benoginz.bandcamp.com/album/liquid-calm-qualsiasi-colore-che-ti-piace,ontario
Astro Mega,Stallion,hip-hop/rap,https://astromegamusic.bandcamp.com/album/stallion,ontario
North Of Summer,Interesting Music Shop,rock,https://northofsummer.bandcamp.com/album/interesting-music-shop,ontario
Mouse Sucks & Cranklin,Goo Lagoon,hip-hop/rap,https://mousey.bandcamp.com/album/goo-lagoon,ontario
Travis Blackwell,BSD Originals,experimental,https://blackwellsounddesign.bandcamp.com/album/bsd-originals,ontario
Travis Blackwell,Cinematic,experimental,https://blackwellsounddesign.bandcamp.com/album/cinematic,ontario
Travis Blackwell,Electronic,experimental,https://blackwellsounddesign.bandcamp.com/album/electronic,ontario
SpaceDeath,RealityInversion,experimental,https://spacedeath.bandcamp.com/album/realityinversion-2,ontario
North Of Summer,Family Tree,rock,https://northofsummer.bandcamp.com/album/family-tree-2,ontario
North Of Summer,Sustain,rock,https://northofsummer.bandcamp.com/album/sustain,ontario
LONG DAY JOURNEY,"""The Full Album That Came With The Seven Inch""",rock,https://longdayjourney.bandcamp.com/album/the-full-album-that-came-with-the-seven-inch,ontario
cam anderson,May 2020 Edits,hip-hop/rap,https://camanderson.bandcamp.com/album/may-2020-edits,ontario
Daniel Fishbayn,Truth Explosion - EP,alternative,https://danielfishbayn.bandcamp.com/album/truth-explosion-ep,ontario
Duffmusiq,The Junkshop Theatre Vol 2 - Riffshaft,blues,https://duffmusiq.bandcamp.com/album/the-junkshop-theatre-vol-2-riffshaft-2,ontario
Alex Voss,Ruina LP,experimental,https://alexvossdub.bandcamp.com/album/ruina-lp,ontario
Tam,Pieces of L.A.,pop,https://tammusicnow.bandcamp.com/album/pieces-of-l-a-2,ontario
Creeping Jenny,"At Swim, Two Birds ~ EP",folk,https://creepingjenny.bandcamp.com/album/at-swim-two-birds-ep,ontario
BellyRub,Publicly Suffocated,punk,https://bellyrub.bandcamp.com/album/publicly-suffocated,ontario
Current Fantasy,"Currently, Fantastic.",electronic,https://currentfantasy.bandcamp.com/album/currently-fantastic,ontario
Justin Mathews,Primal,experimental,https://justinmathews.bandcamp.com/album/primal,ontario
Hooperstar,Just a Little Political,alternative,https://hooperstar.bandcamp.com/album/just-a-little-political,ontario
J&T Band,Skylight (1995),alternative,https://thomasryderpayne.bandcamp.com/album/skylight-1995,ontario
Wormb,I'm Sorry We Did This To You,experimental,https://wormb.bandcamp.com/album/im-sorry-we-did-this-to-you,ontario
J&T Band,The Electric Silence (1994),alternative,https://thomasryderpayne.bandcamp.com/album/the-electric-silence-1994,ontario
Hooperstar,Me and My Guitar,alternative,https://hooperstar.bandcamp.com/album/me-and-my-guitar,ontario
Hooperstar,Get Up Dance With Me,alternative,https://hooperstar.bandcamp.com/album/get-up-dance-with-me,ontario
Doctor Ew,Unreleased tracks & Demos,pop,https://doctor-ew.bandcamp.com/album/unreleased-tracks-demos,ontario
J&T Band,Extempore (2002),alternative,https://thomasryderpayne.bandcamp.com/album/extempore-2002,ontario
Tom Richards,Shore Line V1,jazz,https://tomrichards.bandcamp.com/album/shore-line-v1,ontario
Cadence Weapon,Separation Anxiety,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/separation-anxiety,ontario
International Call Centre,TARGETS,electronic,https://iccm.bandcamp.com/album/targets,ontario
Wheels of Steeltown,Parasite Rising,alternative,https://wheelsofsteeltown.bandcamp.com/album/parasite-rising,ontario
EXECUTIONER'S MASK,Despair Anthems,,https://profoundlorerecords.bandcamp.com/album/despair-anthems,ontario
Hayden McNulty,"""You Can't Save Them, They Have To Save Themselves!""",punk,https://haydenmcnulty.bandcamp.com/album/you-cant-save-them-they-have-to-save-themselves,ontario
LORD BASILISK,Man on a Mission,hip-hop/rap,https://basiliskmusic.bandcamp.com/album/man-on-a-mission,ontario
SOAP,Differences/Skate,punk,https://soaprippers.bandcamp.com/album/differences-skate,ontario
No Idea Head,No Idea Head,acoustic,https://drewthomson.bandcamp.com/album/no-idea-head,ontario
Emily Mae,Don't Let The Scriptures Lie,acoustic,https://emilymaed.bandcamp.com/album/dont-let-the-scriptures-lie,ontario
Chris Alexander,Devil's Mile Original Motion Picture Soundtrack | Music By Chris Alexander,soundtrack,https://devilsmile.bandcamp.com/album/devils-mile-original-motion-picture-soundtrack-music-by-chris-alexander,ontario
Lame Brain,Goblin Town,punk,https://lamebrain.bandcamp.com/album/goblin-town,ontario
Wormb,Guilt and Regret as Contradictory Forces,experimental,https://wormb.bandcamp.com/album/guilt-and-regret-as-contradictory-forces,ontario
OUR DAVEY,PLAY UNTIL THE WHISTLE,pop,https://ourdavey1111.bandcamp.com/album/play-until-the-whistle,ontario
Sean Houston,Vol. I,pop,https://seanhouston.bandcamp.com/album/vol-i,ontario
Matthew Tavares,In Your Arms / Love,alternative,https://matthewtavares.bandcamp.com/album/in-your-arms-love-2,ontario
Perpetual Cycle,II,experimental,https://perpetualcycle.bandcamp.com/album/ii,ontario
Holm,Momentum,electronic,https://holmrecordings.bandcamp.com/album/momentum,ontario
Cadence Weapon,Cadence Weapon Is The Black Hand,hip-hop/rap,https://cadenceweapon.bandcamp.com/album/cadence-weapon-is-the-black-hand,ontario
TONY PRICE,** FLORIAN **,funk,https://themaximumexposure.bandcamp.com/album/florian,ontario
Hendry,night person tapes,alternative,https://hhendryy.bandcamp.com/album/night-person-tapes,ontario
Linwood,Relations,alternative,https://linwood1.bandcamp.com/album/relations,ontario
Rí,Galahad,experimental,https://riofficial.bandcamp.com/album/galahad,ontario
Gravedrummer,"The Lockdown Blues: A Soundtrack For Pandemic Dance Routines, Volume 1",acoustic,https://gravedrummer.bandcamp.com/album/the-lockdown-blues-a-soundtrack-for-pandemic-dance-routines-volume-1,ontario
MUSICmw,MUSICmw Musical Noise Samples,experimental,https://musicmw.bandcamp.com/album/musicmw-musical-noise-samples,ontario
Tam,Southbound,pop,https://tammusicnow.bandcamp.com/album/southbound,ontario
Commander Goznales,Goznalez Commander,experimental,https://commandergoznales.bandcamp.com/album/goznalez-commander,ontario
Miriam Margles & The Hadar Ensemble,This is the Day / Zeh Hayom,world,https://miriammargles.bandcamp.com/album/this-is-the-day-zeh-hayom,ontario
Fury 161,Fury 161,electronic,https://badchannels.bandcamp.com/album/fury-161,ontario
Bad Channels,RETCON VOL.1 (Remixes + B-Sides),electronic,https://badchannels.bandcamp.com/album/retcon-vol-1-remixes-b-sides,ontario
Kate Hall,Upon Reflection,folk,https://katehall1.bandcamp.com/album/upon-reflection,ontario
Southern Shores,Siena (Part I),electronic,https://southernshores.bandcamp.com/album/siena-part-i,ontario
City Lies,Cinema,electronic,https://citylies.bandcamp.com/album/cinema,ontario
Gillian Stone,Raven's Song,folk,https://gillianstone.bandcamp.com/album/ravens-song,ontario
WORMHUSK,WORMHUSK,rock,https://wormhusk.bandcamp.com/album/wormhusk,ontario
Scratch Nasty,Hong Kong Outtakes Vol. 1,rock,https://scratchnastymusic.bandcamp.com/album/hong-kong-outtakes-vol-1,ontario
Jonathon Orsi,Battle Bits,soundtrack,https://orsi.bandcamp.com/album/battle-bits,ontario
Dana Joudrey,I Thought We Were Friends,rock,https://danajoudrey.bandcamp.com/album/i-thought-we-were-friends,ontario
Daniel Romano's Outfit Feat. Danny Carey,Forever Love's Fool (Feat. Danny Carey),country,https://danielromano.bandcamp.com/album/forever-loves-fool-feat-danny-carey,ontario
Burst Synapse,Lonely Crowds,punk,https://burstsynapse.bandcamp.com/album/lonely-crowds,ontario
Nothing Only Voltage Can Kill,The Damn Godspilla,experimental,https://nothingonlyvoltagecankill.bandcamp.com/album/the-damn-godspilla,ontario
Jonathon Orsi,Oddities,soundtrack,https://orsi.bandcamp.com/album/oddities,ontario
Arkeologists & Lee Ricks,Booth Poetry (cuts by IQ),hip-hop/rap,https://beatbullystudio.bandcamp.com/album/booth-poetry-cuts-by-iq,ontario
Daniel Romano,Content To Point The Way,country,https://danielromano.bandcamp.com/album/content-to-point-the-way,ontario
Daniel Romano,Super Pollen,country,https://danielromano.bandcamp.com/album/super-pollen,ontario
City and Colour,Song Of Unrest (Isolation Remix),acoustic,https://cityandcolour.bandcamp.com/album/song-of-unrest-isolation-remix,ontario
Jessy Lanza,All The Time,r&b/soul,https://jessylanza.bandcamp.com/album/all-the-time,ontario
Daniel Romano,"""Visions Of The Higher Dream""",country,https://danielromano.bandcamp.com/album/visions-of-the-higher-dream,ontario
HALLEY LABS,EVERYDAYS03 ~march~,electronic,https://lapfoxtrax.com/album/everydays03-march,ontario
Darius,caractère difficile,electronic,https://lapfoxtrax.com/album/caract-re-difficile,ontario
Rotteen,it's an EP!,electronic,https://lapfoxtrax.com/album/its-an-ep,ontario
Jean-Charles Trottier,Liued,acoustic,https://trottierjc.bandcamp.com/album/liued,quebec
Michael Borsellino,UNLEASHED,pop,https://michaelborsellino1.bandcamp.com/album/unleashed,quebec
Eric Bernard,Lagunak,rock,https://ericbernard1.bandcamp.com/album/lagunak-2,quebec
Osmosis Unlimited,Music In The Streets,pop,https://osmosisunlimited.bandcamp.com/album/music-in-the-streets,quebec
Alex Calder,Self Titled Demos (Half An Hour),rock,https://alexcalder.bandcamp.com/album/self-titled-demos-half-an-hour,quebec
The Ember Glows,Live at La Sotterenea,alternative,https://theemberglows.bandcamp.com/album/live-at-la-sotterenea,quebec
Bueller/Homeless Royalty/Tout'nou,Mystery of the shine,r&b/soul,https://bueller.bandcamp.com/album/mystery-of-the-shine,quebec
Flavia Garcia et José Maria Gianelli,La gente de mi ciudad,world,https://trioargentinoetflaviagarcia.bandcamp.com/album/la-gente-de-mi-ciudad,quebec
LOZN,15 to 21,hip-hop/rap,https://lozn.bandcamp.com/album/15-to-21,quebec
8peize,Idées noires (EP),hip-hop/rap,https://8peize.bandcamp.com/album/id-es-noires-ep,quebec
Forgotten Valley Gene Pool,A Black Kettle Memory,alternative,https://scaphandriers.bandcamp.com/album/a-black-kettle-memory,quebec
Chayer Lefebvre,Anything Goes,experimental,https://raraavis-chayerlefebvre.bandcamp.com/album/anything-goes,quebec
LOZN,O3,hip-hop/rap,https://lozn.bandcamp.com/album/o3,quebec
Forgotten Valley Gene Pool,60 minutes for headphones,alternative,https://scaphandriers.bandcamp.com/album/60-minutes-for-headphones,quebec
Cat Parents,Don't Look Back in Anger (Oasis Cover),alternative,https://catparents.bandcamp.com/album/dont-look-back-in-anger-oasis-cover,quebec
OneSelf,Atypical ( So ) Atypical,rock,https://oneself.bandcamp.com/album/atypical-so-atypical,quebec
jay giroux,tree,electronic,https://jaygiroux.bandcamp.com/album/tree,quebec
HeadCase,MTLGRM,hip-hop/rap,https://mtlgrmheadcase.bandcamp.com/album/mtlgrm,quebec
Owen Davies,"Lollipop Pumpkinhead Reimagined, Vol.1",alternative,https://owendaviesmusic.bandcamp.com/album/lollipop-pumpkinhead-reimagined-vol-1-2,quebec
Les 3 de Pick,Live à la Place des Arts,acoustic,https://les3depick.bandcamp.com/album/live-la-place-des-arts,quebec
Gatito,Châtiments,rock,https://gatito2.bandcamp.com/album/ch-timents,quebec
ANTIDOTE DUO,REWIND,world,https://antidoteduo.bandcamp.com/album/rewind,quebec
ANTIDOTE DUO,CONTINUUM,world,https://antidoteduo.bandcamp.com/album/continuum,quebec
Taco Theory,"Plus de fruits, moins de légumes",punk,https://tacotheory.ca/album/plus-de-fruits-moins-de-l-gumes,quebec
Ratpiss,Do Not Return [Demo],punk,https://ratpissmtl.bandcamp.com/album/do-not-return-demo,quebec
Pierre OXYDE,VITAMINE DE RIEN,pop,https://pierreoxyde.bandcamp.com/album/vitamine-de-rien,quebec
Philippe Lauzier et Éric Normand /linogravure: Éric Normand,Not the music : Les temps fluos,experimental,https://tourdebras.bandcamp.com/album/not-the-music-les-temps-fluos,quebec
Rusty Jaz MotorFunk,"It is Impossible to Win, Game Over",experimental,https://rustyjazmotorfunk.bandcamp.com/album/it-is-impossible-to-win-game-over,quebec
Regaid,Lost In Time,electronic,https://regaid.bandcamp.com/album/lost-in-time,quebec
Pierre Guitard,Tuer la bête jusqu'à dimanche - Le EP,pop,https://pierreguitard.bandcamp.com/album/tuer-la-b-te-jusqu-dimanche-le-ep,quebec
Bill Acheson/BIG CITY,BIG CITY I,rock,https://billachesonbigcity.bandcamp.com/album/big-city-i,quebec
Nayka,Aller simple,hip-hop/rap,https://nayka.bandcamp.com/album/aller-simple,quebec
Bill Acheson/BIG CITY,BIG CITY II,rock,https://billachesonbigcity.bandcamp.com/album/big-city-ii,quebec
Gabriel Cyr,Spectrum Exploration I,rock,https://gabrielcyrguitarist.bandcamp.com/album/spectrum-exploration-i,quebec
Thierry Coupey,Ingrid et moi,pop,https://thierrycoupey.bandcamp.com/album/ingrid-et-moi,quebec
DANNY POP,GAME OVER 2018(Soundtrack),pop,https://dannypop.bandcamp.com/album/game-over-2018-soundtrack,quebec
Carolyn Fe,100%,blues,https://carolynfe.bandcamp.com/album/100,quebec
Carolyn Fe,Sugat Ko,blues,https://carolynfe.bandcamp.com/album/sugat-ko,quebec
Alphabet Inc.,California Life Company,alternative,https://atondomusique.bandcamp.com/album/california-life-company,quebec
Carolyn Fe,Original Sin,blues,https://carolynfe.bandcamp.com/album/original-sin,quebec
Carolyn Fe,Bad Taboo,blues,https://carolynfe.bandcamp.com/album/bad-taboo,quebec
Dodgy Accent,Social Distancing Social Club,rock,https://dodgyaccent.bandcamp.com/album/social-distancing-social-club,quebec
Allan Hill,Allan Hill EP,alternative,https://allanhill.bandcamp.com/album/allan-hill-ep,quebec
Captain Wav,Blinking Paradise,experimental,https://captainwav.bandcamp.com/album/blinking-paradise,quebec
Bosket,Hybridation,alternative,https://bosket.bandcamp.com/album/hybridation,quebec
Phantom des Woods,"Shadoc, O Dear Friend",alternative,https://phantomdeswoods.bandcamp.com/album/shadoc-o-dear-friend,quebec
Crasse de Marde,Opus de Crasse,punk,https://cxdxmx.bandcamp.com/album/opus-de-crasse,quebec
Skinny Leigh,Mt. Sutton Session,alternative,https://skinnyleigh.bandcamp.com/album/mt-sutton-session,quebec
MultiFrequency Records,MFREP038 _-_ U.Z - Discovery Channel,,https://multifrequency.bandcamp.com/album/mfrep038-u-z-discovery-channel,quebec
Ozymandias,"RE:Pensées, vol I",electronic,https://ozymandiasqc.bandcamp.com/album/re-pens-es-vol-i,quebec
Conor Nickerson,"L'enfance, le père, le jour d'après",jazz,https://conornickerson.bandcamp.com/album/lenfance-le-p-re-le-jour-dapr-s,quebec
Dj Troy Carter,Quarantine Edits 2020,electronic,https://djtroycarter.bandcamp.com/album/quarantine-edits-2020,quebec
"Matt Legroulx, Chris Kelsey, Francois Grillot, Joao Lobo","Pebbles/Ripples (Live at the Parkside Lounge in New York, NY on May 12, 2010)",alternative,https://phonautographrecords.bandcamp.com/album/pebbles-ripples-live-at-the-parkside-lounge-in-new-york-ny-on-may-12-2010,quebec
AnubX Prod,Beat Remake,hip-hop/rap,https://anubxprod.bandcamp.com/album/beat-remake,quebec
Violette Kay,A Joy that's Mine Alone,soundtrack,https://violettekay.bandcamp.com/album/a-joy-thats-mine-alone,quebec
"Krazy ""Kyle""  Lapointe",Pandemic Love (2020),folk,https://krazykylelapointe.bandcamp.com/album/pandemic-love-2020,quebec
Camille Bielza,The End of the World is Coming (anyway),alternative,https://camillebielza.bandcamp.com/album/the-end-of-the-world-is-coming-anyway,quebec
"G.Roy, Nuke",G.Roy & Nuke - Ruff Puffs,electronic,https://frostedrecordings.bandcamp.com/album/g-roy-nuke-ruff-puffs,quebec
Guillaume & the Coutu Dumonts,"Shouts, Moans And Significance",electronic,https://guillaumeandthecoutudumonts.bandcamp.com/album/shouts-moans-and-significance,quebec
The Chemical Syndicate,New Age Revolver,rock,https://thechemicalsyndicate.bandcamp.com/album/new-age-revolver,quebec
DMAZ,Flatline,hip-hop/rap,https://dmaz.bandcamp.com/album/flatline,quebec
Othman Wahabi,Call To Prayer,blues,https://othmanwahabi.bandcamp.com/album/call-to-prayer,quebec
DΔLE11,ninety-six,hip-hop/rap,https://dale11.bandcamp.com/album/ninety-six,quebec
space cLouds fiLter,tape à cassette pour monde nucLéaire,electronic,https://spacecloudsfilter.bandcamp.com/album/tape-cassette-pour-monde-nucl-aire,quebec
Don Streat,Streat Status,hip-hop/rap,https://uglypitch.bandcamp.com/album/streat-status,quebec
Nicolas Boulerice,Maison de bois,,https://ciedunord.bandcamp.com/album/maison-de-bois,quebec
Magnanime,PHONEY BALONEY,electronic,https://magnanime-music.bandcamp.com/album/phoney-baloney,quebec
Aiden Clark,M.ROYAL,electronic,https://aidenclark.bandcamp.com/album/m-royal,quebec
Duo Boulerice-Demers,Le Vent du Nord est toujours fret...,folk,https://duoboulericedemers.bandcamp.com/album/le-vent-du-nord-est-toujours-fret,quebec
Claude F,Claude F - Chasing Frequencies EP,electronic,https://frostedrecordings.bandcamp.com/album/claude-f-chasing-frequencies-ep,quebec
"Isaac Haze, G.roy",Isaac Haze & G.Roy - Not Made Of Sugar,electronic,https://frostedrecordings.bandcamp.com/album/isaac-haze-g-roy-not-made-of-sugar,quebec
Willy Noise,"""2015""",alternative,https://willynoise.bandcamp.com/album/2015,quebec
Sonick S,Sonick S - Make Me Feel Good EP,electronic,https://frostedrecordings.bandcamp.com/album/sonick-s-make-me-feel-good-ep,quebec
Berthiaume Gaudreault,Avril dub,alternative,https://berthiaumegaudreault.bandcamp.com/album/avril-dub,quebec
Mychel Campbell,Deep State,soundtrack,https://mychelcampbell.bandcamp.com/album/deep-state,quebec
Augustine Forêt,Démo,jazz,https://augustineforet.bandcamp.com/album/d-mo,quebec
Cabral Jacobs Presents:,Electronica Disasteriya,experimental,https://cabraljacobs.bandcamp.com/album/electronica-disasteriya,quebec
Les Maringouins,Les Maringouins chantent La Bolduc,folk,https://lesmaringouins.bandcamp.com/album/les-maringouins-chantent-la-bolduc,quebec
JUST BECAUSE,...Not Cool Enough,punk,https://justbecause1.bandcamp.com/album/not-cool-enough,quebec
Guillaume & the Coutu Dumonts,Revolution In The Cycles,electronic,https://guillaumeandthecoutudumonts.bandcamp.com/album/revolution-in-the-cycles,quebec
RnL,Chasing The End,experimental,https://rnlmusic.bandcamp.com/album/chasing-the-end,quebec
GraveDecorator,Quarantine : Year I,electronic,https://gravedecorator.bandcamp.com/album/quarantine-year-i,quebec
Rigel,Isolation generation,,https://metabolizmrecords.bandcamp.com/album/isolation-generation,quebec
De Passage,Granby Approximatif,alternative,https://depassage.bandcamp.com/album/granby-approximatif,quebec
Patatrak,EP II,rock,https://patatrak.bandcamp.com/album/ep-ii,quebec
Cantalouche,Mont-Royal (Experimental),experimental,https://cantalouche.bandcamp.com/album/mont-royal-experimental,quebec
Brunnemer,Jazz is the new triste,r&b/soul,https://brunnemer.bandcamp.com/album/jazz-is-the-new-triste,quebec
Catherine Major,Carte mère,alternative,https://catherinemajor.bandcamp.com/album/carte-m-re,quebec
Soledrifter,Soledrifter - Cuz I Can Feel It,electronic,https://frostedrecordings.bandcamp.com/album/soledrifter-cuz-i-can-feel-it,quebec
Iban Montoro & Jazzman Wax,Iban Montoro & Jazzman Wax - All About,electronic,https://frostedrecordings.bandcamp.com/album/iban-montoro-jazzman-wax-all-about,quebec
Ruben Naess,Ruben Naess - Talking About EP,electronic,https://frostedrecordings.bandcamp.com/album/ruben-naess-talking-about-ep,quebec
"Demarkus Lewis, Dafunkeetomato",Demarkus Lewis - Wanna Talk To You (Dafunkeetomato Remix),electronic,https://frostedrecordings.bandcamp.com/album/demarkus-lewis-wanna-talk-to-you-dafunkeetomato-remix,quebec
JoBu,JoBu - Working From Home EP,electronic,https://frostedrecordings.bandcamp.com/album/jobu-working-from-home-ep,quebec
AllUnits,Pub extra,soundtrack,https://allunits.bandcamp.com/album/pub-extra,quebec
HENRIET,LE TEMPS QUI ROUILLE,acoustic,https://henriet.bandcamp.com/album/le-temps-qui-rouille,quebec
Philip Gagnon,"The Honeywell, the Flux and the Puddle",experimental,https://philipgagnon.bandcamp.com/album/the-honeywell-the-flux-and-the-puddle,quebec
Élodie et ses muses,Telle est la vie,acoustic,https://elodieetsesmuses.bandcamp.com/album/telle-est-la-vie,quebec
Inéluctable,Session Corona 2,electronic,https://ineluctable.bandcamp.com/album/session-corona-2,quebec
